"obs","time","elapsed","date","hhmmss","TIME","E","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Leak","LeakPct","CorrFact","CorrFactPct","Fan","DarkAdaptedID","Fo","Fm","Fv","Fv.Fm","Adark","LightAdaptedID","Fs","Fm.","PhiPS2","PS2.1","Qabs_fs","Afs","ETR","Fv..Fm.","PhiCO2","NPQ","DarkPulseID","Fo.","Fv.","qP","qN","qP_Fo","qN_Fo","ID","P1_dur","P2_dur","P3_dur","P1_Qmax","P1_Fmax","P2_dQdt","P3_ΔF","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","TIME.1","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","F_avg","dF.dt","dF_dc.dt","F_dc_avg","period","time.1","hhmmss.1","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2.MN","ΔCO2.SLP","ΔCO2.SD","ΔCO2.OK","F.MN","F.SLP","F.SD","F.OK","ΔH2O.MN","ΔH2O.SLP","ΔH2O.SD","ΔH2O.OK","Stable","Total","State","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_.","Desiccant_.","Humidifier_.","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","X","filename","blc_a","blc_b","blc_c","blc_d","blc_e","blc_maxS","blc_minS","blc_Po","deltaTw","fT1","fT2","fTeb","curveID","Species","binomial","leaf_id","averaging","leafRep","Emm","Qmax_d","A_dark","Qmax","A_fs","alt..Fo.","Fmin","qL","X1.qL"
7,1616021802,3612,"20210317 15:56:42","15:56:42",1616021794,0.0111469495828736,23.2148321492887,399.289419354839,329.55242981712,33.1313632587219,40.1423312380083,0.695724731021582,2.93863430899324,0.615535182901498,0.3911412580814,116.391912018346,33.7140921836822,33.2327677419355,5.11855956669128,56.8330840719616,3.37485041108912,5.93817925984083,1.74370915560216,-491.580476604726,423.595170266236,33.5239560039952,81.9305616838507,0,0,1,0,51376,"-",0,0,0,0,0,"-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,600.003161290323,505.198311170463,0.841992748978224,0.193985497956447,6,0.5,"0: Broadleaf",2,1616021794,399.289419354839,420.038870967742,33.5691032258065,25.489464516129,391.323935483871,33.2668806451613,799.992935483871,100.434548387097,0.0998742451612903,35.9065129032258,33.2327677419355,999.9,0,0,10008.3870967742,0,3.06045548387097,600.003161290323,0.933015967741936,0.0669838322580645,0,801.485774193548,4.99951,4787.1035483871,4814.14709677419,39.504,42.25,41.4552903225806,42.1046774193548,42.625,555.148064516129,39.8551612903226,0,1616021803.3,0,801.503,1.42000001103134,13.8315384830332,4787.2116,15,1616021395.5,"15:49:55",1616021386.5,1616021395.5,26,0.025,-0.009,8.117,0.302,420,26,0.3,0.04,-20.760512195122,0.275485714285705,0.0772898415535739,1,801.420424242424,1.8630101854711,0.264950999506662,1,8.07700609756098,0.0618451567944296,0.00721982665762079,1,3,3,"3/3",100,100,7.965,0.3023,4.43735802671193,0.0108526537256606,-5.18283962051755e-06,1.2498934349691e-09,0.302219999999998,0,0,0,11,2000,1,24,6.9,6.8,2,877.318,612.984,40.0001,26.9827,30,26.7656,26.7409,24.2078,0,100,40,420,32.5787,100.04,100.415,NA,"2021-03-17-1409_rasa_30C",0.578,0.5229739,0.003740252,-0.06197961,-0.005608586,6,1,96.9,0,1,0,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1625612131.5,5019.90000009537,"20210706 17:55:31","17:55:31",1625612123.75,0.000712845801703429,0.98075131747212,418.0739,323.234292858686,32.4994635049294,42.0350741106349,0.0210750940918159,2.93561409802079,0.0209913987516607,0.0131271161018298,169.231457921893,34.1430860985889,33.1325466666667,5.08985493584734,34.8147633205502,1.79232182609256,5.14816605125275,3.29753310975478,-31.4364998551212,32.1404211184371,2.5131849117606,172.448564096969,0,0,1,0,52346,"-",0,0,NA,0,NA,"-",0,0,0,0.5,0,NA,0,0,0,0,"-",0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1045.99933333333,879.825950011343,0.841134331517748,0.161789259829253,6,0.5,"0: Broadleaf",2,1625612123.75,418.0739,419.9919,17.8261366666667,16.7760166666667,416.0919,17.8111366666667,400.033433333333,100.444466666667,0.10013588,33.3356266666667,33.1325466666667,999.9,0,0,9990.20766666667,0,0.221023,1045.99933333333,0.9620039,0.0379966,0,1185.971,4.99999,12443.86,9072.187,42.8498,45.1270666666667,44.125,44.7038,45.7038,1001.449,39.5503333333333,0,1625612136,0,1185.96538461538,0.113504274718451,4.87179490749305,12443.95,15,1625612149.5,"17:55:49",1625612147.5,1625612149.5,17,-0.021,0.002,1.982,0.015,420,17,0.33,0.08,-1.9100255,0.193959624765478,0.0267619690932861,1,1185.97742857143,-0.137847358122951,0.172151807710394,1,1.06410375,-0.0843085553470929,0.0125110210789328,1,3,3,"3/3",100,100,1.982,0.015,1.21134704477874,0.00225868272383977,-9.96746185667655e-07,2.83711317370827e-10,-0.0719952454316879,-0.00217948432402501,0.000453263451741206,-1.16319206543697e-06,-2,2196,1,25,16.5,16.6,18,394.155,582.885,34.0002,27.2597,30.0002,27.1129,27.0869,20.0207,15.0148,24.4332,34,420,16.7494,101.232,101.865,NA,"2021-07-06-1533_tito_step_r2",0.578,0.5229739,0.003740252,-0.06197961,-0.005608586,6,1,96.9,0,1,0,0,48,NA,NA,NA,15,NA,0.712845801703429,"-",0,"-",0,0,0,0,1
7,1616021455,3607,"20210317 17:50:55","17:50:55",1616021447,0.0117104716710306,22.3189690833169,399.747225806452,340.319563920542,34.2100103363997,40.1838688591489,0.810947019924978,2.93630177120159,0.704096355141309,0.448481966569183,116.393017300027,32.1817409894927,32.6313612903226,4.94840029102521,60.8158085734924,3.34547844863241,5.50100134669687,1.6029218423928,-516.431800692449,299.516388583717,23.4939270448597,-77.028467763845,0,0,1,0,51784,"-",0,0,0,0,0,"-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,600.001,505.197253650014,0.841994019426657,0.193988038853313,6,0.5,"0: Broadleaf",2,1616021447,399.747225806452,419.997451612903,33.2806612903226,24.7900741935484,396.453451612903,33.0616129032258,799.996935483871,100.415709677419,0.10748664516129,34.5234193548387,32.6313612903226,999.9,0,0,9996.98225806452,0,0.221023,600.001,0.932979419354839,0.0670201,0,1028.92032258065,4.99999,6230.40903225806,5133.3535483871,40.3668709677419,43,41.875,42.937,43.691064516129,555.123225806452,39.8806451612903,0,1616021460.1,0,1028.92461538462,-0.502564093768572,2.69606837466119,6230.45,15,1616021237.5,"17:47:17",1616021226.5,1616021237.5,26,-0.005,0.128,3.294,0.219,420,24,0.11,0.01,-20.2421575,-0.164097185741042,0.0296796132682012,1,1028.93114285714,-0.252754062544457,0.200965831190582,1,8.4926205,-0.0190910318949563,0.00449946938538309,1,3,3,"3/3",100,100,3.294,0.2191,3.29385714285712,0,0,0,0.219038095238098,0,0,0,-1,-1,-1,-1,3.8,3.6,2,871.421,593.852,38.0004,26.8428,30.0003,26.5909,26.5719,25.9344,0,100,38,420,30.5087,101.136,102.145,NA,"2021-03-17-1603_rasa_30C",0.578,0.5229739,0.003740252,-0.06197961,-0.005608586,6,1,96.9,0,1,0,0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,1615844291.5,4478,"20210315 14:38:11","14:38:11",1615844283.75,0.016788150151764,17.9830150269951,398.941733333333,349.953581278195,35.4967437977652,40.4657453329855,0.907388919332878,2.95090784037143,0.776357929091397,0.495411594511755,116.397080053988,34.9724501600344,33.95084,5.32837616069787,46.9391350619834,3.22747759031745,6.87587784916689,2.10089857038042,-740.357421692791,739.228255545802,59.2365150508115,174.50442895781,0,0,1,0,52007,"-",0,0,0,0,0,"-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,600.0252,505.217314026994,0.841993492984951,0.193986985969902,6,0.5,"0: Broadleaf",2,1615844283.75,398.941733333333,420.096666666667,31.8189,17.8867866666667,390.5586,31.42484,699.993,101.232733333333,0.199987166666667,38.5974633333333,33.95084,999.9,0,0,9999,0,2.5443,600.0252,0.9329876,0.06701217,0,1015.85233333333,4.99951,6014.77733333333,4814.286,39.187,42.1539333333333,41.312,41.687,42.5,555.151333333333,39.8713333333333,0,1615844291.9,0,1015.84384615385,-2.17846153458877,-8.44717949287268,6014.68538461538,15,1615844041.5,"14:34:01",1615844030.5,1615844041.5,17,0.008,-0.01,8.536,0.204,420,18,0.28,0.02,-21.1801048780488,0.381673170731671,0.0781189616631363,1,1015.93117647059,-1.92781065088806,0.260347784431003,1,13.9289341463415,0.0607066202090934,0.00684339132003073,1,3,3,"3/3",100,100,8.384,0.394,4.86057100555977,0.0108526537256606,-5.18283962051755e-06,1.2498934349691e-09,0.297969387342683,0,0,0,11,2000,1,24,4.3,4.2,2,781.518,745.048,45.0004,26.498,30.0004,26.1857,26.1418,24.7222,28.1079,96.2562,45,420,17.8785,100.218,100.645,NA,"2021-03-15-1309_boof_20C",0.578,0.5229739,0.003740252,-0.06197961,-0.005608586,6,1,96.9,0,1,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1606171585.1,5171.59999990463,"20201123 16:46:25","16:46:25",1606171577.1,0.00745597233304111,22.8596710568242,389.083903225806,280.795030321416,28.2886285621076,39.1981653138624,0.398693290319528,2.94165977029566,0.370922830113318,0.23416044302834,116.398896315536,32.0885363496121,32.0885363496121,4.79906442230857,55.3911418779375,2.85086585677329,5.14679019084963,1.94819856553528,-328.808379887113,197.020746839569,15.2953762732936,-0.093360458714784,0,0,1,0,52188,"-",0,0,0,0,0,"-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,600.034612903226,505.225234770671,0.841993484886103,0.193986969772206,6,0.5,"0: Broadleaf",2,1606171577.1,389.083903225806,419.995548387097,28.2979064516129,19.6042516129032,391.357903225806,27.0139064516129,500.018741935484,100.694806451613,0.0499557677419355,33.3308580645161,31.3520903225806,999.9,0,0,9999.71774193548,0,0.00191117,600.034612903226,0.932990290322581,0.0670098387096774,0,955.717322580645,4.99916,5590.11580645161,5057.23387096774,38.0701935483871,41.256,39.901,40.878935483871,41.038,555.162580645161,39.871935483871,0,1606171591.6,0,955.709576923077,0.67641025475901,4.63213688231842,5589.825,15,1606171625.6,"16:47:05",1606171617.6,1606170742.1,17,-0.237,-0.031,-2.274,1.284,420,15,0.05,0.01,-30.61958,-0.088601876172587,0.0248380574924853,1,955.691914285714,0.492892367907279,0.208638494109995,1,10.5296175,0.0764634146341251,0.0133368828348307,1,3,3,"3/3",100,100,-2.274,1.284,-1.3332423351334,-0.00181141279402287,4.19476790672773e-07,-1.79954926950479e-10,2.59263087023005,0,0,0,6,2051,1,23,14.3,14.1,2,499.67,483.847,35.9999,25.7221,30,25.4307,25.3584,21.0831,34.3442,86.8406,36,420,19.5094,102.966,100.933,NA,"2020-11-23-1504_rasa_25C",0.578,0.5229739,0.003740252,-0.06197961,-0.005608586,6,1,96.9,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,1606349281.1,5517.5,"20201125 18:08:01","18:08:01",1606349273.1,0.0142322257382935,23.2735267046939,385.464290322581,312.190912214731,31.6055356222991,39.0235746213362,0.684075409358785,2.94995231922291,0.606650901431843,0.385380346844848,116.395252482445,33.4352558005262,33.4352558005262,5.17698480211358,47.4466276469771,2.89661693499229,6.10500066842334,2.28036786712129,-627.641155058742,473.261541712782,37.4398904800532,-0.544470383461885,5,1,1,0,51752,"-",0,0,0,0,0,"-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,600.015903225807,505.209474144448,0.841993472886869,0.193986945773738,6,0.5,"0: Broadleaf",2,1606349273.1,385.464290322581,419.973774193548,28.6119967741935,12.0229258064516,387.350290322581,27.7519967741936,500.028483870968,101.137870967742,0.0999754451612903,36.411035483871,32.1168516129032,999.9,0,0,10002.9487096774,0,0.00191117,600.015903225807,0.932996806451613,0.0670031580645161,0,904.048580645161,4.99916,5274.3935483871,5057.08709677419,38.6327419354839,41.504,40.316129032258,41.120935483871,41.75,555.148064516129,39.8706451612903,0,1606349290.6,0,904.02324,-0.350153844436098,-1.62000001712753,5274.3028,15,1606349321.6,"18:08:41",1606349313.6,1606349321.6,18,-0.016,-0.034,-1.886,0.86,420,12,0.04,0.02,-34.4505146341463,0.109900348432091,0.0333905752802955,1,904.039,-0.26168216399137,0.213319837195647,1,18.925356097561,-0.0790494773518859,0.0107595005954572,1,3,3,"3/3",100,100,-1.886,0.86,-1.16685529793741,-0.00181141279402287,4.19476790672773e-07,-1.79954926950479e-10,2.55864819782542,0,0,0,6,2051,1,23,13.4,13.3,2,494.252,315.61,40.9999,26.0546,30.0003,25.6642,25.606,18.7284,41.0067,38.0379,41,420,12.0726,102.965,100.703,NA,"2020-11-25-1604_boof_25C",0.578,0.5229739,0.003740252,-0.06197961,-0.005608586,6,1,96.9,0,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,1615930076,5651.90000009537,"20210316 14:27:56","14:27:56",1615930068,0.0098588674064438,20.4734092248274,398.280774193548,312.951191934506,31.6526670366696,40.2831146119862,0.484607618899509,2.9461811410725,0.444284790965065,0.28102071303562,116.391704116068,32.1964331611571,30.573464516129,4.40281673569207,41.6470389713188,2.23203691171545,5.35941321843456,2.17077982397662,-434.776052624171,552.98237329422,42.6990527687759,277.297077554892,6,1,1,0,52352,"-",0,0,0,0,0,"-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,599.998451612903,505.194698509647,0.841993337068776,0.193986674137553,6,0.5,"0: Broadleaf",2,1615930068,398.280774193548,419.195,22.0682387096774,13.8042935483871,389.945612903226,21.7505677419355,700.002193548387,101.042419354839,0.100084180645161,34.054964516129,30.573464516129,999.9,0,0,9990.96774193548,0,1.60683032258064,599.998451612903,0.932992516129032,0.0670074903225806,0,892.230483870968,4.99951,5281.95290322581,4814.07612903226,38.6067096774194,41.133,40.812,40.8485806451613,41.5,555.129677419355,39.8664516129032,0,1615930077.2,0,892.22676,3.38053846374633,18.8753845917814,5282.1492,15,1615929481.5,"14:18:01",1615929478.5,1615929481.5,30,-0.079,-0.02,8.471,0.186,417,14,0.29,0.03,-21.1523634146341,-0.123190243902445,1.65508537658438,1,892.060764705882,3.08815106961972,0.379490452396642,1,8.26570268292683,-0.0506891289198546,0.00679948815304258,1,3,3,"3/3",100,100,8.335,0.3176,4.81710915325457,0.0108526537256606,-5.18283962051755e-06,1.2498934349691e-09,0.0108433000613618,0.00964955815971448,0.000351754833574242,-6.74969522547015e-06,11,2000,1,24,10,9.9,2,750.854,807.438,42.1453,20.586,30.0006,20.1445,20.0957,23.3514,0,100,44,420,21.964,101.111,101.579,NA,"2021-03-16-1223_rasa_10C",0.578,0.5229739,0.003740252,-0.06197961,-0.005608586,6,1,96.9,0,1,0,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,1616447757.6,5000.59999990463,"20210322 16:15:57","16:15:57",1616447749.6,0.0175014919046393,23.0180095611631,397.516225806452,351.239318819891,35.4593115332221,40.1311895767843,1.22143518192777,2.94345153843024,0.995507314801242,0.638983480922063,116.390020123319,33.3393572088977,31.9818032258065,4.77016734570094,48.1778755690841,3.06419908811959,6.3601789242984,1.70596825758135,-771.815792994594,821.727681501307,64.9305264998196,231.232435129851,0,0,1,0,51664,"-",0,0,0,0,0,"-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,599.994064516129,505.190588126175,0.841992642933212,0.193985285866424,6,0.5,"0: Broadleaf",2,1616447749.6,397.516225806452,419.997709677419,30.3521741935484,17.6243870967742,394.502677419355,30.2670806451613,799.995322580645,100.846741935484,0.108104612903226,37.1600838709678,31.9818032258065,999.9,0,0,9994.83193548387,0,0.221023,599.994064516129,0.933014967741935,0.066985064516129,0,945.259258064516,4.99999,5681.08870967742,5133.3564516129,38.75,41.1951290322581,40.187,41.179,42.383,555.138709677419,39.8522580645161,0,1616447767.6,0,945.29,4.18976924520049,18.5515385709413,5681.3912,15,1616447121.1,"16:05:21",1616447108.1,1616447121.1,18,-0.033,0.014,3.013,0.085,420,18,0.04,0.01,-22.4752,0.044144947735192,0.0309798833234037,1,945.041114285714,4.4553111545987,0.49693574010723,1,12.7203975609756,0.081587456445992,0.0160558854463339,1,3,3,"3/3",100,100,3.013,0.0851,3.01344999999998,0,0,0,0.085094999999999,0,0,0,-1,-1,-1,-1,10.8,10.6,2,897.424,612.715,44.9991,25.5031,30.0001,25.2128,25.1872,25.6676,16.7089,100,45,420,17.5965,101.437,102.41,NA,"2021-03-22-1440_boof_20C",0.578,0.5229739,0.003740252,-0.06197961,-0.005608586,6,1,96.9,0,1,0,0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1615851558.6,3024,"20210315 16:39:18","16:39:18",1615851550.6,0.00534690405840888,18.7050434009117,401.746483870968,303.802670535337,30.8112130135045,40.7445282497445,0.351775904928721,3.64247208517018,0.333932998038659,0.210235792524241,116.390558538147,32.1965043929367,31.3329064516129,4.59772229435335,60.8590275188239,3.03492524161067,4.98681192477476,1.56279705274268,-235.798468975832,281.946587718658,17.5630805883122,180.101757869285,66,17,1,0,52460,"-",0,0,0,0,0,"-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,599.990032258065,505.187853301331,0.841993743462796,0.193987486925592,3.5,0.5,"0: Broadleaf",2,1615851550.6,401.746483870968,419.992032258065,29.9247677419355,25.3864677419355,393.405064516129,29.6058612903226,400.020870967742,101.218516129032,0.199990032258064,32.7686774193548,31.3329064516129,999.9,0,0,10004.0322580645,0,2.43122,599.990032258065,0.932982419354839,0.0670178225806452,0,535.389612903226,4.99951,3140.88548387097,4813.99322580645,37.437,40.812,39.5863870967742,40.427,40.504,555.116129032258,39.8741935483871,0,1615851559.1,0,535.381730769231,0.0780512839280671,-2.12957266414698,3140.86346153846,15,1615851362.1,"16:36:02",1615851358.6,1615851362.1,24,-0.027,-0.019,8.473,0.319,420,25,0.43,0.06,-18.259605,0.144529080675464,0.112541823225857,1,535.411242424242,-0.430682959678831,0.158613696971134,1,4.536235,0.0514552345215674,0.00562599013507848,1,3,3,"3/3",100,100,8.342,0.3189,4.79806298805331,0.0108526537256606,-5.18283962051755e-06,1.2498934349691e-09,0.318905000000004,0,0,0,11,2000,1,24,3.3,3.3,2,313.165,674.857,35.0005,26.1779,30.0001,26.0783,26.0277,19.7899,0,100,35,420,25.5766,100.257,100.606,NA,"2021-03-15-1456_hovu_20C",0.578,0.5229739,0.003740252,-0.06197961,-0.005608586,6,1,96.9,0,1,0,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,1606247760.6,5431.59999990463,"20201124 13:56:00","13:56:00",1606247752.6,0.0139891696041033,22.3572064998889,386.69064516129,312.991192610696,31.2701314565695,38.6332510073512,0.654011679017426,2.92681590831851,0.582368600047265,0.369761097342379,116.393082269087,33.3814184838931,33.3814184838931,5.16139442712046,47.0548349739071,2.85781850829442,6.0733790903297,2.30357591882604,-616.922379540957,463.101000678442,36.8989574521181,-0.529339141310174,0,0,1,0,51226,"-",0,0,0,0,0,"-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,600.001903225806,505.197959037769,0.841993927555329,0.193987855110658,6,0.5,"0: Broadleaf",2,1606247752.6,386.69064516129,420.008935483871,28.6046774193548,12.2987096774194,388.99264516129,27.6816774193548,500.026032258065,99.8074032258064,0.0999813741935484,36.3163290322581,33.7654903225806,999.9,0,0,10003.6909677419,0,0.00191117,600.001903225806,0.932979161290322,0.0670206322580645,0,956.936935483871,4.99916,5592.97,5056.93903225806,38.556,41.528,40.3282580645161,41.179,41.675,555.124516129032,39.8787096774194,0,1606247768.7,0,956.92532,-0.426615368005335,-1.97538448357897,5593.0236,15,1606247801,"13:56:41",1606247782.6,1606247801,8,0.004,-0.017,-2.302,0.923,420,12,0.07,0.01,-33.257505,-0.0380690431519143,0.0399213598841529,1,956.990970588235,-0.701269204746909,0.244488961051668,1,18.594905,0.0770589118198611,0.0079769652750907,1,3,3,"3/3",100,100,-2.302,0.923,-1.60185158716779,-0.00181141279402287,4.19476790672773e-07,-1.79954926950479e-10,2.58801523357357,0,0,0,6,2051,1,23,12.4,12.2,2,501.387,480.117,41.0002,25.7941,30.0004,25.381,25.2873,21.1262,37.7694,42.3707,41,420,12.3088,103.02,101.017,NA,"2020-11-24-1219_rasa_25C",0.578,0.5229739,0.003740252,-0.06197961,-0.005608586,6,1,96.9,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,1606527843,5629.40000009537,"20201127 19:44:03","19:44:03",1606527835,0.0049756981986156,14.7953816991272,386.589774193548,240.72994684451,24.2074823201583,38.8749519808974,0.18477115026503,2.93830398182203,0.178550391569068,0.112135457715511,116.389957671286,33.5214738240221,33.5214738240221,5.20203741558781,46.5998652056977,2.50716661341842,5.38020142837638,2.69487080216939,-219.428290558948,95.5114856397498,7.50471146101802,-0.0221357868944665,0,0,1,0,51850,"-",0,0,0,0,0,"-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,599.990419354839,505.187841254998,0.841993180154808,0.193986360309617,6,0.5,"0: Broadleaf",2,1606527835,386.589774193548,419.989548387097,24.9323774193548,15.2401483870968,388.589774193548,23.7173774193548,300.342193548387,100.521483870968,0.0371821258064516,34.1244129032258,32.3231451612903,999.9,0,0,9997.85161290323,0,0.00168460483870968,599.990419354839,0.933008612903226,0.0669914806451613,0,968.391419354839,4.99916,5649.73451612903,5056.89096774194,37.782,40.875,39.683064516129,40.175,40.7317096774194,555.131935483871,39.8632258064516,0,1606527855.6,0,968.400461538462,2.33230770258542,10.8707692875829,5650.04346153846,15,1606527883.5,"19:44:43",1606527875,1606527883.5,27,-0.095,-0.045,-2,1.215,420,15,0.04,0.03,-33.2838325,0.0455223264541523,0.109958236134225,1,968.294181818182,2.45011420073348,0.296527627058286,1,11.09236,0.186941088180121,0.0180000111111076,0,2,3,"2/3",100,100,-2,1.215,-1.20177186689282,-0.00181141279402287,4.19476790672773e-07,-1.79954926950479e-10,-0.312686638699537,0.083250285742971,0.00261849381797789,-3.84268067825068e-05,6,2051,1,23,10.9,10.7,2,266.117,298.474,38.0008,23.2766,30.0006,22.8317,22.7153,14.4997,29.3564,100,38,420,15.1301,103.542,100.965,NA,"2020-11-27-1755_boof_15C",0.578,0.5229739,0.003740252,-0.06197961,-0.005608586,6,1,96.9,0,0,0,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,1616183899.1,4973,"20210319 14:58:19","14:58:19",1616183891.1,0.0168311194095604,8.10507928430198,401.467580645161,359.646561298941,36.1225526274935,40.3230153451492,0.599662867781474,3.53504573995476,0.548348299802268,0.346961432667625,116.391655950228,38.0959638675415,37.271335483871,6.39885780687252,43.9598745518591,3.46737895673976,7.88759975338264,2.93147885013276,-742.252365961615,742.014486218679,51.0645432868825,167.218319494175,0,0,1,0,50474,"-",0,0,0,0,0,"-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,599.996483870968,505.193208458985,0.841993615028633,0.193987230057266,3.74,0.5,"0: Broadleaf",2,1616183891.1,401.467580645161,419.984483870968,34.5222258064516,14.2762032258065,398.426838709677,34.4561193548387,300.183741935484,100.339129032258,0.0999033806451613,41.1647612903226,37.271335483871,999.9,0,0,10006.9693548387,0,0.221023,599.996483870968,0.932987032258064,0.0670129387096774,0,519.581225806452,4.99999,3118.35935483871,5133.32741935484,41.2418709677419,43.75,42.695129032258,43.788,45.054,555.122580645161,39.8719354838709,0,1616183906.3,0,519.56616,-1.07630768556646,-7.62846154943811,3118.2564,15,1616183352.6,"14:49:12",1616183339.1,1616183352.6,9,0.004,-0.127,3.041,0.066,420,19,0.05,0.03,-18.5544375,0.096618011257062,0.346468512773888,1,519.659181818182,-1.5462536972877,0.235285958131092,1,20.25416,-0.079348592870594,0.0175042394864789,1,3,3,"3/3",100,100,3.041,0.0661,3.0406999999999,0,0,0,0.0661095238095299,0,0,0,-1,-1,-1,-1,9.3,9.1,2,294.109,346.893,47.9994,27.7223,30.0004,27.3322,27.2464,15.206,44.5396,84.0385,48,420,14.2797,101.091,102.072,NA,"2021-03-19-1323_hovu_30C",0.578,0.5229739,0.003740252,-0.06197961,-0.005608586,6,1,96.9,0,1,0,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
